cik,institution,last_accesion_number,last_report_period,last_filing_date,total_value,total_holding,updated_on
1614200,Top Ace Asset Management Ltd,0001614200-23-000011,2023-09-30,2023-11-02,25339539,10,2024-04-04 03:42:30.223997
1977992,"Trivant Custom Portfolio Group, LLC",0001977992-24-000001,2023-12-31,2024-01-25,150016413,206,2024-04-04 03:42:30.223997
1904607,Trustees of the Smith College,0001904607-24-000003,2023-12-31,2024-02-13,29573772,2,2024-04-04 03:42:30.223997
101199,UNITED FIRE GROUP INC,0000101199-24-000011,2023-12-31,2024-02-13,55018679,21,2024-04-04 03:42:30.223997
1911766,"Vantage Financial Partners, LLC",0001765380-24-000007,2023-12-31,2024-02-05,340486904,133,2024-04-04 03:42:30.223997
1666363,"Venturi Wealth Management, LLC",0001666363-24-000003,2023-12-31,2024-01-23,1415204134,1965,2024-04-04 03:42:30.223997
1898296,"Vickerman Investment Advisors, Inc.",0001898296-24-000001,2023-12-31,2024-01-10,293297816,64,2024-04-04 03:42:30.223997
1821407,"WFA of San Diego, LLC",0001835669-23-000004,2023-09-30,2023-11-02,96671379,406,2024-04-04 03:42:30.223997
825217,"WHITENER CAPITAL MANAGEMENT, INC.",0001172661-24-000190,2023-12-31,2024-01-10,276371192,154,2024-04-04 03:42:30.223997
1898131,"Wayfinding Financial, LLC",0001898296-24-000002,2023-12-31,2024-01-10,132257,111,2024-04-04 03:42:30.223997
1639943,"WealthPLAN Partners, LLC",0001639943-24-000001,2023-12-31,2024-01-05,972807763,428,2024-04-04 03:42:30.223997
1568303,"West Family Investments, Inc.",0001568303-24-000002,2023-12-31,2024-02-06,295258670,236,2024-04-04 03:42:30.223997
1910961,William Allan Corp,0001172661-24-000796,2023-12-31,2024-02-13,139445000,47,2024-04-04 03:42:30.223997
1910318,Xiamen Xinweidachuang Investment Partnership (Limited Partne,0000950123-24-001325,2023-12-31,2024-02-09,342603416,1,2024-04-04 03:42:30.223997
1774437,"Your Advocates Ltd., LLP",0001774437-24-000002,2023-12-31,2024-02-08,248469442,236,2024-04-04 03:42:30.223997
1805754,swisspartners Advisors Ltd,0001805754-24-000001,2023-12-31,2024-02-06,114475771,29,2024-04-04 03:42:30.223997
1080523,Selway Asset Management,0001080523-24-000002,2023-12-31,2024-02-07,237983284,82,2024-04-04 03:42:30.223997
1730817,"180 WEALTH ADVISORS, LLC",0001085146-24-000463,2023-12-31,2024-01-25,499686301,385,2024-04-04 03:42:30.223997
1522877,AIA Group Ltd,0001104659-24-008770,2023-12-31,2024-01-31,2437751226,294,2024-04-04 03:42:30.223997
1054677,ALBION FINANCIAL GROUP /UT,0001054677-24-000001,2023-12-31,2024-01-26,1213498703,476,2024-04-04 03:42:30.223997
1582681,Alaska Permanent Fund Corp,0001582681-24-000003,2023-12-31,2024-02-02,6065546842,612,2024-04-04 03:42:30.223997
1601384,"Allen Capital Group, LLC",0001601384-24-000001,2023-12-31,2024-01-30,633119028,193,2024-04-04 03:42:30.223997
1542287,"Annex Advisory Services, LLC",0001085146-24-001177,2023-12-31,2024-02-13,2395973743,266,2024-04-04 03:42:30.223997
1541596,Aspen Investment Management Inc,0001541596-24-000001,2023-12-31,2024-02-09,178983,140,2024-04-04 03:42:30.223997
1972517,"Aspen Wealth Strategies, LLC",0001951757-24-000149,2023-12-31,2024-01-30,137537299,78,2024-04-04 03:42:30.223997
1911621,"Autumn Glory Partners, LLC",0001911621-24-000001,2023-12-31,2024-01-24,175520786,209,2024-04-04 03:42:30.223997
1950607,Axim Planning & Wealth,0001941040-24-000040,2023-12-31,2024-01-25,109323041,28,2024-04-04 03:42:30.223997
927971,BANK OF MONTREAL /CAN/,0000927971-24-000001,2023-12-31,2024-02-08,329740691088,11901,2024-04-04 03:42:30.223997
1908288,"BARNES PETTEY FINANCIAL ADVISORS, LLC",0001908288-24-000001,2023-12-31,2024-02-09,123179712,96,2024-04-04 03:42:30.223997
924920,BASS LEE M /TX/,0000897423-24-000012,2023-12-31,2024-02-07,0,0,2024-04-04 03:42:30.223997
1242829,BASS SID R,0000897423-24-000011,2023-12-31,2024-02-07,0,0,2024-04-04 03:42:30.223997
850553,BEDEL FINANCIAL CONSULTING INC,0001765380-23-000192,2023-09-30,2023-11-01,493920599,235,2024-04-04 03:42:30.223997
1088731,BOURGEON CAPITAL MANAGEMENT LLC,0001019056-24-000043,2023-12-31,2024-01-30,452566150,401,2024-04-04 03:42:30.223997
1852042,"Bancreek Capital Management, LP",0001172661-24-000508,2023-12-31,2024-02-07,117737396,18,2024-04-04 03:42:30.223997
1968507,Baron Wealth Management LLC,0001968507-24-000001,2023-12-31,2024-01-04,182559029,178,2024-04-04 03:42:30.223997
1705622,Bass Edward P,0000897423-24-000010,2023-12-31,2024-02-07,0,0,2024-04-04 03:42:30.223997
1957394,"Beaumont Financial Advisors, LLC",0001957394-24-000003,2023-12-31,2024-01-31,1096454525,340,2024-04-04 03:42:30.223997
1831984,Berkshire Bank,0001104659-24-005565,2023-12-31,2024-01-22,377780638,233,2024-04-04 03:42:30.223997
1730808,Biechele Royce Advisors,0001730808-24-000002,2023-12-31,2024-02-13,305427,67,2024-04-04 03:42:30.223997
1903059,BlackDiamond Wealth Management Inc.,0001951757-24-000231,2023-12-31,2024-02-09,136167741,137,2024-04-04 03:42:30.223997
1740842,Braun-Bostich & Associates Inc.,0001951757-24-000115,2023-12-31,2024-01-29,110735540,121,2024-04-04 03:42:30.223997
1824263,"Bull Oak Capital, LLC",0001824263-24-000001,2023-12-31,2024-01-29,388905750,43,2024-04-04 03:42:30.223997
822648,"CALTON & ASSOCIATES, INC.",0001172661-24-000512,2023-12-31,2024-02-07,248543816,244,2024-04-04 03:42:30.223997
1039067,CARNEGIE MELLON UNIVERSITY,0000898432-24-000074,2023-12-31,2024-02-02,82916336,6,2024-04-04 03:42:30.223997
897378,CONGRESS ASSET MANAGEMENT CO /MA,0000897378-24-000001,2023-12-31,2024-03-04,12703427737,5936,2024-04-04 03:42:30.223997
1081198,CYPRESS FUNDS LLC,0000924171-24-000004,2023-12-31,2024-02-14,860643328,15,2024-04-04 03:42:30.223997
1531809,"CapWealth Advisors, LLC",0001531809-24-000001,2023-12-31,2024-01-31,819902164,99,2024-04-04 03:42:30.223997
1733788,"Centerpoint Advisors, LLC",0001733788-24-000001,2023-12-31,2024-01-16,254424,444,2024-04-04 03:42:30.223997
1951368,Centurion Wealth Management LLC,0001085146-24-000459,2023-12-31,2024-01-25,234005042,172,2024-04-04 03:42:30.223997
1751006,"Chapman Investment Management, LLC",0001085146-24-000662,2023-12-31,2024-02-02,131282030,36,2024-04-04 03:42:30.223997
1910411,"Confluence Wealth Services, Inc.",0001910411-24-000001,2023-12-31,2024-01-25,912365530,290,2024-04-04 03:42:30.223997
1566113,"Court Place Advisors, LLC",0001420506-24-000099,2023-12-31,2024-01-31,304253375,162,2024-04-04 03:42:30.223997
1715593,Csenge Advisory Group,0001715593-24-000001,2023-12-31,2024-02-13,1604975117,662,2024-04-04 03:42:30.223997
1424322,"Cubic Asset Management, LLC",0001424322-24-000002,2023-12-31,2024-01-24,389222693,204,2024-04-04 03:42:30.223997
1664656,"Curtis Advisory Group, LLC",0001664656-24-000001,2023-12-31,2024-01-29,219109756,91,2024-04-04 03:42:30.223997
1885767,"DB Fitzpatrick & Co, Inc",0001885767-24-000001,2023-12-31,2024-01-24,104305288,77,2024-04-04 03:42:30.223997
1206792,DEARBORN PARTNERS LLC,0001104659-24-007052,2023-12-31,2024-01-26,2745280972,275,2024-04-04 03:42:30.223997
1922962,"DHK Financial Advisors, Inc.",0001951757-24-000120,2023-12-31,2024-01-29,133333115,68,2024-04-04 03:42:30.223997
1481045,Daiwa Securities Group Inc.,0001481045-24-000002,2023-12-31,2024-01-31,16076845,1726,2024-04-04 03:42:30.223997
1859434,"EMFO, LLC",0001859434-24-000002,2023-12-31,2024-01-30,108475686,286,2024-04-04 03:42:30.223997
1931465,ESG Planning,0001941040-24-000058,2023-12-31,2024-01-31,93860452,18,2024-04-04 03:42:30.223997
1946901,"El Puerto de Liverpool, S.A.B. de C.V.",0000950123-24-000954,2023-12-31,2024-02-07,290679750,1,2024-04-04 03:42:30.223997
1641643,"Eliot Finkel Investment Counsel, LLC",0001420506-24-000036,2023-12-31,2024-01-18,148831428,30,2024-04-04 03:42:30.223997
1622757,"Elite Wealth Management, Inc.",0001622757-24-000003,2023-12-31,2024-01-30,1619477879,43,2024-04-04 03:42:30.223997
1765590,"Ellis Investment Partners, LLC",0001172661-24-000366,2023-12-31,2024-01-29,430435450,224,2024-04-04 03:42:30.223997
1926596,"Empirical Asset Management, LLC",0001951757-24-000019,2023-12-31,2024-01-12,122574432,176,2024-04-04 03:42:30.223997
1592828,"Empowered Funds, LLC",0001592828-24-000002,2023-12-31,2024-02-14,3983387458,2083,2024-04-04 03:42:30.223997
1565683,"EnCap Energy Capital Fund IX, L.P.",0000950123-24-000941,2023-12-31,2024-02-07,162311605,2,2024-04-04 03:42:30.223997
1504103,"EnCap Energy Capital Fund VIII, L.P.",0000950123-24-000933,2023-12-31,2024-02-07,158076893,3,2024-04-04 03:42:30.223997
1636722,"EnCap Energy Capital Fund X, L.P.",0000950123-24-000935,2023-12-31,2024-02-07,101919830,1,2024-04-04 03:42:30.223997
1693946,"EnCap Energy Capital Fund XI, L.P.",0000950123-24-000940,2023-12-31,2024-02-07,503633329,2,2024-04-04 03:42:30.223997
1605747,"EnCap Flatrock Midstream Fund III, L.P.",0000950123-24-000931,2023-12-31,2024-02-07,35646794,1,2024-04-04 03:42:30.223997
1723598,"EnCap Flatrock Midstream Fund IV, L.P.",0000950123-24-000930,2023-12-31,2024-02-07,38617368,1,2024-04-04 03:42:30.223997
1806222,Engrave Wealth Partners LLC,0001806222-24-000001,2023-12-31,2024-01-16,350268595,81,2024-04-04 03:42:30.223997
1730813,FINANCIAL LIFE ADVISORS,0001730813-24-000004,2023-12-31,2024-03-19,232398996,58,2024-04-04 03:42:30.223997
1339908,FIRST NATIONAL BANK & TRUST CO OF NEWTOWN,0001339908-24-000001,2023-12-31,2024-01-31,465332474,224,2024-04-04 03:42:30.223997
1748271,"Facet Wealth, Inc.",0001748271-24-000002,2023-12-31,2024-02-08,2607778611,112,2024-04-04 03:42:30.223997
1586052,"Focused Wealth Management, Inc",0001062993-24-000734,2023-12-31,2024-01-10,608263268,1024,2024-04-04 03:42:30.223997
1843581,"Fountainhead AM, LLC",0001843581-24-000001,2023-12-31,2024-02-02,364238003,118,2024-04-04 03:42:30.223997
1056907,GENRE PARTNERS L P,0000897423-24-000008,2023-12-31,2024-02-07,0,0,2024-04-04 03:42:30.223997
1532385,Genus Capital Management Inc.,0001085146-24-000767,2023-12-31,2024-02-06,681322756,190,2024-04-04 03:42:30.223997
1877892,Greylock 15 GP LLC,0000950123-24-000790,2023-12-31,2024-02-06,88493657,3,2024-04-04 03:42:30.223997
1845302,"Greystone Financial Group, LLC",0001845302-24-000003,2023-12-31,2024-02-14,431966230,104,2024-04-04 03:42:30.223997
1714590,"Gs Investments, Inc.",0001420506-24-000183,2023-12-31,2024-02-08,191351121,135,2024-04-04 03:42:30.223997
1910205,"Guardian Wealth Management, Inc.",0001910205-24-000001,2023-12-31,2024-02-14,118307784,258,2024-04-04 03:42:30.223997
1766286,"HOWARD WEALTH MANAGEMENT, LLC",0001172661-24-000517,2023-12-31,2024-02-07,119668668,100,2024-04-04 03:42:30.223997
1135077,HYMAN CHARLES D,0001135077-24-000001,2023-12-31,2024-02-06,1672109000,243,2024-04-04 03:42:30.223997
1842149,Heron Bay Capital Management,0001951757-24-000045,2023-12-31,2024-01-12,432000600,93,2024-04-04 03:42:30.223997
1584086,"Horan Capital Advisors, LLC.",0001584086-24-000001,2023-12-31,2024-02-06,272607766,116,2024-04-04 03:42:30.223997
1671623,"Horan Securities, Inc.",0001671623-24-000001,2023-12-31,2024-02-07,1875163,106,2024-04-04 03:42:30.223997
1385925,"Horrell Capital Management, Inc.",0001385925-24-000001,2023-12-31,2024-01-11,332130,220,2024-04-04 03:42:30.223997
1765617,"IFS Advisors, LLC",0001765617-24-000002,2023-12-31,2024-01-05,84157094,148,2024-04-04 03:42:30.223997
52024,INVESTMENT MANAGEMENT ASSOCIATES INC /ADV,0000052024-24-000001,2023-12-31,2024-02-09,258666195,34,2024-04-04 03:42:30.223997
1756485,"Independent Family Office, LLC",0001951757-24-000161,2023-12-31,2024-01-30,176781623,73,2024-04-04 03:42:30.223997
1730630,Investors Research Corp,0001062993-24-001568,2023-12-31,2024-01-30,414291810,1063,2024-04-04 03:42:30.223997
1615135,"Ironsides Asset Advisors, LLC",0001615135-24-000001,2023-12-31,2024-02-12,230637043,82,2024-04-04 03:42:30.223997
1279256,JACOB ASSET MANAGEMENT OF NEW YORK LLC,0001137439-23-001304,2023-09-30,2023-11-01,70914430,66,2024-04-04 03:42:30.223997
1523988,"JB Investments Management, LLC",0001420506-24-000133,2023-12-31,2024-02-05,0,1,2024-04-04 03:42:30.223997
1536562,JGP Global Gestao de Recursos Ltda.,0001536562-24-000001,2023-12-31,2024-01-19,166754479,54,2024-04-04 03:42:30.223997
1085227,JLB & ASSOCIATES INC,0001085227-24-000001,2023-12-31,2024-01-22,695800387,78,2024-04-04 03:42:30.223997
919530,JOHN G ULLMAN & ASSOCIATES INC,0000919530-24-000001,2023-12-31,2024-01-31,630462615,169,2024-04-04 03:42:30.223997
1657662,KCK LTD.,0001012975-23-000447,2023-09-30,2023-11-01,70387306,3,2024-04-04 03:42:30.223997
1903035,"KEB ASSET MANAGEMENT, LLC",0001085146-24-001119,2023-12-31,2024-02-12,271329320,69,2024-04-04 03:42:30.223997
806250,"KEYSTONE GROUP, L.P.",0000897423-24-000009,2023-12-31,2024-02-07,0,0,2024-04-04 03:42:30.223997
1910852,"KRAEMATON INVESTMENT ADVISORS, INC",0001951757-24-000052,2023-12-31,2024-01-12,90925960,81,2024-04-04 03:42:30.223997
1908611,"KRAFT ASSET MANAGEMENT, LLC",0001725547-24-000510,2023-12-31,2024-02-09,118757920,38,2024-04-04 03:42:30.223997
1801720,Key FInancial Inc,0001420506-24-000091,2023-12-31,2024-01-31,365922107,1320,2024-04-04 03:42:30.223997
1669162,"Kinsale Capital Group, Inc.",0001669162-24-000002,2023-12-31,2024-02-07,201639488,33,2024-04-04 03:42:30.223997
1688666,Knights of Columbus Asset Advisors LLC,0001688666-24-000002,2023-12-31,2024-01-31,1554488839,372,2024-04-04 03:42:30.223997
1659047,Krilogy Financial LLC,0001659047-24-000001,2023-12-31,2024-01-26,1173614360,198,2024-04-04 03:42:30.223997
1965191,LGT Financial Advisors LLC,0001398344-24-002516,2023-12-31,2024-02-12,81807874,849,2024-04-04 03:42:30.223997
1919701,"LOWERY THOMAS, LLC",0001951757-24-000194,2023-12-31,2024-02-05,116456521,46,2024-04-04 03:42:30.223997
1967844,"LUTS & GREENLEIGH GROUP, INC",0001951757-24-000129,2023-12-31,2024-01-29,79317978,62,2024-04-04 03:42:30.223997
1710207,"Lattice Capital Management, LLC",0001710207-24-000003,2023-12-31,2024-01-30,1369260819,24,2024-04-04 03:42:30.223997
1846151,"Legacy Wealth Asset Management, LLC",0001085146-24-000178,2023-12-31,2024-01-10,304756890,338,2024-04-04 03:42:30.223997
1882132,"Lifeworks Advisors, LLC",0001951757-24-000237,2023-12-31,2024-02-12,289808893,196,2024-04-04 03:42:30.223997
1846412,Lynwood Capital Management Inc.,0001846412-24-000002,2023-12-31,2024-02-14,22712922,56,2024-04-04 03:42:30.223997
846788,MESIROW FINANCIAL INVESTMENT MANAGEMENT - Fixed Income,0001947591-24-000003,2023-12-31,2024-02-07,66898790,12,2024-04-04 03:42:30.223997
1952532,"MGO Private Wealth, LLC",0001951757-24-000197,2023-12-31,2024-02-05,145472501,74,2024-04-04 03:42:30.223997
1048921,MITCHELL SINKLER & STARR/PA,0001398344-24-002536,2023-12-31,2024-02-12,549675933,203,2024-04-04 03:42:30.223997
1126735,MOGY JOEL R INVESTMENT COUNSEL INC,0001398344-24-001973,2023-12-31,2024-02-05,1323574795,104,2024-04-04 03:42:30.223997
716851,MONEY CONCEPTS CAPITAL CORP,0001085146-24-001053,2023-12-31,2024-02-12,1077605116,383,2024-04-04 03:42:30.223997
1965241,"MOSAIC FAMILY WEALTH PARTNERS, LLC",0001951757-24-000134,2023-12-31,2024-01-29,579861689,194,2024-04-04 03:42:30.223997
1844424,"Madison Wealth Partners, Inc",0001951757-24-000238,2023-12-31,2024-02-12,252193897,117,2024-04-04 03:42:30.223997
1511888,"Martin Investment Management, LLC",0001172661-24-000470,2023-12-31,2024-02-06,335646355,48,2024-04-04 03:42:30.223997
1802376,Mattern Wealth Management LLC,0001725547-24-000512,2023-12-31,2024-02-12,388970011,172,2024-04-04 03:42:30.223997
1947591,"Mesirow Institutional Investment Management, Inc.",0001947591-24-000002,2023-12-31,2024-02-07,1068946835,113,2024-04-04 03:42:30.223997
1317253,"Minneapolis Portfolio Management Group, LLC",0001437749-24-003087,2023-12-31,2024-02-05,762382736,29,2024-04-04 03:42:30.223997
1545545,"Mitsubishi UFJ Morgan Stanley Securities Co., Ltd.",0001545545-24-000003,2023-12-31,2024-02-06,17342463,22,2024-04-04 03:42:30.223997
1520309,Mizuho Securities Co. Ltd.,0001520309-24-000001,2023-12-31,2024-02-02,27914325,74,2024-04-04 03:42:30.223997
862469,NEW MEXICO EDUCATIONAL RETIREMENT BOARD,0000862469-24-000001,2023-12-31,2024-01-22,2606745,905,2024-04-04 03:42:30.223997
1695344,"NORTHWEST WEALTH MANAGEMENT, LLC",0001725547-24-000533,2023-12-31,2024-02-14,332096022,161,2024-04-04 03:42:30.223997
1655006,NWAM LLC,0001085146-24-001385,2023-12-31,2024-02-14,1244887450,552,2024-04-04 03:42:30.223997
1845012,NewGen Asset Management Ltd,0001845012-24-000001,2023-12-31,2024-02-06,194972334,26,2024-04-04 03:42:30.223997
1913043,"Nilsine Partners, LLC",0002009176-24-000002,2023-12-31,2024-01-24,650592481,319,2024-04-04 03:42:30.223997
1672775,"O'Shares Investment Advisers, LLC",0001672775-23-000004,2023-09-30,2023-11-01,0,1,2024-04-04 03:42:30.223997
924171,OAKMONT Corp,0000924171-24-000006,2023-12-31,2024-02-14,380876505,32,2024-04-04 03:42:30.223997
1548880,OIKOS HOLDINGS LLC,0001548880-24-000002,2023-12-31,2024-02-02,365701164,8,2024-04-04 03:42:30.223997
1696136,"Omnia Family Wealth, LLC",0001951757-24-000206,2023-12-31,2024-02-05,195107099,64,2024-04-04 03:42:30.223997
1725297,"One Wealth Advisors, LLC",0001951757-24-000245,2023-12-31,2024-02-13,519368831,208,2024-04-04 03:42:30.223997
1802647,"Orion Portfolio Solutions, LLC",0001580642-24-000908,2023-12-31,2024-02-09,8608101496,1649,2024-04-04 03:42:30.223997
1907212,"PACK Private Wealth, LLC",0001951757-24-000221,2023-12-31,2024-02-06,148431300,37,2024-04-04 03:42:30.223997
1971427,PETRA FINANCIAL ADVISORS INC,0001951757-24-000138,2023-12-31,2024-01-29,119788616,114,2024-04-04 03:42:30.223997
1964544,PETREDIS INVESTMENT ADVISORS LLC,0001725547-24-000525,2023-12-31,2024-02-14,768144996,97,2024-04-04 03:42:30.223997
1760472,PRW Wealth Management LLC,0001951757-23-000673,2023-09-30,2023-11-01,262301122,106,2024-04-04 03:42:30.223997
1852338,Pacific Wealth Management,0001852338-24-000001,2023-12-31,2024-01-31,177102459,24,2024-04-04 03:42:30.223997
1862282,Pallas Capital Advisors LLC,0001951757-24-000090,2023-12-31,2024-01-22,1879625868,356,2024-04-04 03:42:30.223997
1731878,Paulson Wealth Management Inc.,0001172661-24-000777,2023-12-31,2024-02-13,312079662,134,2024-04-04 03:42:30.223997
1650303,"Performa Ltd (US), LLC",0001650303-24-000002,2023-12-31,2024-02-06,230348875,52,2024-04-04 03:42:30.223997
1909664,"Pitti Group Wealth Management, LLC",0001951757-24-000204,2023-12-31,2024-02-05,91920984,60,2024-04-04 03:42:30.223997
1759271,"Principal Street Partners, LLC",0001104659-24-011458,2023-12-31,2024-02-07,414498450,219,2024-04-04 03:42:30.223997
1743413,Principle Wealth Partners LLC,0001951757-24-000203,2023-12-31,2024-02-05,1161610772,335,2024-04-04 03:42:30.223997
1770632,Quilter Plc,0001770632-24-000001,2023-12-31,2024-01-24,25505005232,429,2024-04-04 03:42:30.223997
1281761,REGIONS FINANCIAL CORP,0001281761-24-000004,2023-12-31,2024-02-06,12140228601,1501,2024-04-04 03:42:30.223997
1730386,"RETIREMENT INCOME SOLUTIONS, INC",0000950123-24-001095,2023-12-31,2024-02-08,402285976,143,2024-04-04 03:42:30.223997
1823393,Reliant Wealth Planning,0001376474-24-000085,2023-12-31,2024-02-08,205959937,18,2024-04-04 03:42:30.223997
1656167,Renasant Bank,0001656167-24-000004,2023-12-31,2024-02-12,125464617,318,2024-04-04 03:42:30.223997
1730573,"Requisite Capital Management, LLC",0001951757-24-000109,2023-12-31,2024-01-23,395549354,77,2024-04-04 03:42:30.223997
1642305,"Roble, Belko & Company, Inc",0001642305-24-000004,2023-12-31,2024-02-01,531848,358,2024-04-04 03:42:30.223997
1730961,"SCP Investment, LP",0001104659-24-011184,2023-12-31,2024-02-07,127668304,57,2024-04-04 03:42:30.223997
1903883,"SHELTON WEALTH MANAGEMENT, LLC",0001725547-24-000527,2023-12-31,2024-02-14,140868188,104,2024-04-04 03:42:30.223997
1488542,"SIMPLEX TRADING, LLC",0001488542-24-000008,2023-12-31,2024-02-02,156412678,9984,2024-04-04 03:42:30.223997
741073,STOCK YARDS BANK & TRUST CO,0000892303-24-000003,2023-12-31,2024-02-01,2805076380,682,2024-04-04 03:42:30.223997
1841989,Scott Investment Partners LLP,0001841989-23-000004,2023-09-30,2023-11-01,43520,43,2024-04-04 03:42:30.223997
1512367,SeaTown Holdings Pte. Ltd.,0001140361-24-006204,2023-12-31,2024-02-08,1136162847,51,2024-04-04 03:42:30.223997
1841979,"Sightline Wealth Advisors, LLC",0001951757-24-000106,2023-12-31,2024-01-23,131522247,73,2024-04-04 03:42:30.223997
1535611,"Silverleafe Capital Partners, LLC",0001535611-24-000002,2023-12-31,2024-01-04,211555310,52,2024-04-04 03:42:30.223997
1908165,"Sovereign Investment Advisors, LLC",0001908165-24-000003,2023-12-31,2024-02-14,268168386,33,2024-04-04 03:42:30.223997
